t_s,tx_on,sched,prbs_eMBB,prbs_URLLC,prbs_mMTC,arr_mbps_eMBB,arr_mbps_URLLC,arr_mbps_mMTC,acc_mbps_eMBB,acc_mbps_URLLC,acc_mbps_mMTC,drp_mbps_eMBB,drp_mbps_URLLC,drp_mbps_mMTC,snt_mbps_eMBB,snt_mbps_URLLC,snt_mbps_mMTC,buf_mbits_eMBB,buf_mbits_URLLC,buf_mbits_mMTC,phy_rbg_mbps_eMBB,phy_rbg_mbps_URLLC,phy_rbg_mbps_mMTC,ue0_slice,ue0_dist_m,ue0_buf_mbits,ue0_arr_mbps,ue0_acc_mbps,ue0_drp_mbps,ue0_snt_mbps,ue0_avg_snr_db,ue0_avg_noise_w,ue0_avg_rbg_rate_mbps,ue0_cqi_mode,ue1_slice,ue1_dist_m,ue1_buf_mbits,ue1_arr_mbps,ue1_acc_mbps,ue1_drp_mbps,ue1_snt_mbps,ue1_avg_snr_db,ue1_avg_noise_w,ue1_avg_rbg_rate_mbps,ue1_cqi_mode,ue2_slice,ue2_dist_m,ue2_buf_mbits,ue2_arr_mbps,ue2_acc_mbps,ue2_drp_mbps,ue2_snt_mbps,ue2_avg_snr_db,ue2_avg_noise_w,ue2_avg_rbg_rate_mbps,ue2_cqi_mode,ue3_slice,ue3_dist_m,ue3_buf_mbits,ue3_arr_mbps,ue3_acc_mbps,ue3_drp_mbps,ue3_snt_mbps,ue3_avg_snr_db,ue3_avg_noise_w,ue3_avg_rbg_rate_mbps,ue3_cqi_mode,ue4_slice,ue4_dist_m,ue4_buf_mbits,ue4_arr_mbps,ue4_acc_mbps,ue4_drp_mbps,ue4_snt_mbps,ue4_avg_snr_db,ue4_avg_noise_w,ue4_avg_rbg_rate_mbps,ue4_cqi_mode,ue5_slice,ue5_dist_m,ue5_buf_mbits,ue5_arr_mbps,ue5_acc_mbps,ue5_drp_mbps,ue5_snt_mbps,ue5_avg_snr_db,ue5_avg_noise_w,ue5_avg_rbg_rate_mbps,ue5_cqi_mode
15.999999999999703,1,PF,23,16,11,8.0,0.18,0.048,8.0,0.18,0.048,0.0,0.06,0.0,10.052019,0.12,0.12012,0.030009,0.0,0.0,2.873,3.0,2.97,eMBB,31.63,0.030009,4.0,4.0,0.0,4.94102,34.56887777509734,4.1095245653094233e-14,2.873024886792453,15,eMBB,39.01,0.0,4.0,4.0,0.0,5.110999,36.03958910130723,4.111390207448454e-14,2.872607414937759,15,URLLC,15.71,0.0,0.048,0.048,0.0,0.048,47.227991357172705,4.2893724675111554e-14,2.999538,15,URLLC,1.26,0.0,0.132,0.132,0.06,0.072,70.5225002603464,4.2893724675111384e-14,2.999538,15,mMTC,40.06,0.0,0.012,0.012,0.0,0.012,29.792526637455627,4.289372467511156e-14,2.9690667300771207,15,mMTC,15.85,0.0,0.036,0.036,0.0,0.10812,40.987008855770966,4.289372467511129e-14,2.999538,15
16.999999999999858,1,PF,23,16,11,8.0,0.168,0.096,8.0,0.168,0.096,0.0,0.048,0.0,7.990009,0.12,0.084,0.04,0.0,0.012,2.875,3.0,2.941,eMBB,31.63,0.04,4.0,4.0,0.0,3.990009,41.51170140912687,4.103580439728181e-14,2.869614508474576,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.0,32.896508236833796,4.1162587804815566e-14,2.8784804125560535,15,URLLC,15.71,0.0,0.084,0.084,0.024,0.06,46.25170466843216,4.2893724675111504e-14,2.999538,15,URLLC,1.26,0.0,0.084,0.084,0.024,0.06,74.74929446294529,4.289372467511152e-14,2.999538,15,mMTC,40.06,0.0,0.048,0.048,0.0,0.048,29.88012351640013,4.289372467511156e-14,2.9395635230769233,15,mMTC,15.85,0.012,0.048,0.048,0.0,0.036,38.13731827575805,4.289372467511129e-14,2.999538,15
18.000000000000014,1,PF,23,16,11,8.0,0.132,0.12,8.0,0.132,0.12,0.0,0.036,0.0,8.0,0.096,0.13199,0.04,0.0,1e-05,2.869,2.999,2.966,eMBB,31.63,0.04,4.0,4.0,0.0,4.0,40.97699597504888,4.11445124986442e-14,2.8714685744680852,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.0,32.50228359886461,4.107276466531907e-14,2.8669230424528305,15,URLLC,15.71,0.0,0.06,0.06,0.012,0.048,41.28998951805752,4.2893724675111535e-14,2.9987362094594596,15,URLLC,1.26,0.0,0.072,0.072,0.024,0.048,80.46326642842575,4.2893724675111485e-14,2.999538,15,mMTC,40.06,0.0,0.036,0.036,0.0,0.036,29.97537500318687,4.289372467511156e-14,2.9652761620253165,15,mMTC,15.85,1e-05,0.084,0.084,0.0,0.09599,52.35637626324099,4.289372467511129e-14,2.999538,15
19.00000000000017,1,PF,23,16,11,8.0,0.228,0.048,8.0,0.228,0.048,0.0,0.096,0.0,8.0,0.12,0.04801,0.04,0.012,0.0,2.873,2.999,2.903,eMBB,31.63,0.04,4.0,4.0,0.0,4.0,32.346690276050374,4.1190649734179095e-14,2.8789001052631575,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.0,32.50647428725529,4.103727645454863e-14,2.867908264236902,15,URLLC,15.71,0.0,0.156,0.156,0.096,0.06,38.579192131884355,4.2893724675111453e-14,2.996825657142857,15,URLLC,1.26,0.012,0.072,0.072,0.0,0.06,84.30475145067419,4.289372467511154e-14,2.999538,15,mMTC,40.06,0.0,0.036,0.036,0.0,0.036,27.84232505986641,4.28937246751115e-14,2.827247625,15,mMTC,15.85,0.0,0.012,0.012,0.0,0.01201,49.56988980863896,4.2893724675111453e-14,2.999538,15
20.000000000000327,1,PF,23,16,11,8.0,0.132,0.12,8.0,0.132,0.12,0.0,0.072,0.0,8.0,0.072,0.12,0.04,0.0,0.0,2.873,2.998,2.943,eMBB,31.63,0.0,4.0,4.0,0.0,4.04,33.53919562863092,4.121818855498998e-14,2.880300234375,15,eMBB,39.01,0.04,4.0,4.0,0.0,3.96,33.889534718126804,4.1003376231897496e-14,2.8667763173076923,15,URLLC,15.71,0.0,0.06,0.06,0.024,0.036,37.70144347612195,4.289372467511155e-14,2.9967943005780344,15,URLLC,1.26,0.0,0.072,0.072,0.048,0.036,73.70376562031285,4.2893724675111434e-14,2.999538,15,mMTC,40.06,0.0,0.036,0.036,0.0,0.036,24.18505142183024,4.289372467511145e-14,2.864067939759036,15,mMTC,15.85,0.0,0.084,0.084,0.0,0.084,47.6551913043036,4.2893724675111504e-14,2.999538,15
21.000000000000483,1,PF,23,16,11,8.0,0.132,0.204,8.0,0.132,0.204,0.0,0.072,0.0,8.0,0.06,0.204,0.04,0.0,0.0,2.874,2.999,2.923,eMBB,31.63,0.0,4.0,4.0,0.0,4.0,37.64260741873747,4.1225635382190545e-14,2.881563342857143,15,eMBB,39.01,0.04,4.0,4.0,0.0,4.0,30.82655100804743,4.097479488701442e-14,2.864931773684211,15,URLLC,15.71,0.0,0.084,0.084,0.048,0.036,38.63814109538936,4.289372467511155e-14,2.998831660714286,15,URLLC,1.26,0.0,0.048,0.048,0.024,0.024,71.35573129636049,4.289372467511145e-14,2.999538,15,mMTC,40.06,0.0,0.084,0.084,0.0,0.084,23.973988121661485,4.289372467511154e-14,2.9098865647058823,15,mMTC,15.85,0.0,0.12,0.12,0.0,0.12,39.97752122599134,4.289372467511126e-14,2.999538,15
22.00000000000064,1,PF,23,16,11,8.0,0.156,0.108,8.0,0.156,0.108,0.0,0.084,0.0,8.0,0.072,0.108,0.04,0.0,0.0,2.873,2.998,2.965,eMBB,31.63,0.0,4.0,4.0,0.0,4.0,36.0985645690467,4.107619396853905e-14,2.87243893220339,15,eMBB,39.01,0.04,4.0,4.0,0.0,4.0,35.74818382700916,4.1150077330594767e-14,2.873438012195122,15,URLLC,15.71,0.0,0.072,0.072,0.036,0.036,37.16119042063039,4.289372467511151e-14,2.995725469879518,15,URLLC,1.26,0.0,0.084,0.084,0.048,0.036,82.84790198627361,4.2893724675111516e-14,2.999538,15,mMTC,40.06,0.0,0.072,0.072,0.0,0.072,25.192502500252655,4.2893724675111485e-14,2.932707913043478,15,mMTC,15.85,0.0,0.036,0.036,0.0,0.036,50.90054111361212,4.289372467511147e-14,2.999538,15
23.000000000000796,1,PF,23,16,11,8.0,0.204,0.036,8.0,0.204,0.036,0.0,0.132,0.0,8.0,0.072,0.036,0.04,0.0,0.0,2.868,2.999,2.973,eMBB,31.63,0.0,4.0,4.0,0.0,4.0,27.680837953527238,4.107750390057976e-14,2.8623451135135136,15,eMBB,39.01,0.04,4.0,4.0,0.0,4.0,35.234255223851946,4.113142435900232e-14,2.8729823023255814,15,URLLC,15.71,0.0,0.108,0.108,0.072,0.036,32.3271236625255,4.2893724675111504e-14,2.9974831948051945,15,URLLC,1.26,0.0,0.096,0.096,0.06,0.036,83.75739248821112,4.289372467511152e-14,2.999538,15,mMTC,40.06,0.0,0.012,0.012,0.0,0.012,29.670208019894115,4.2893724675111554e-14,2.9708463881401617,15,mMTC,15.85,0.0,0.024,0.024,0.0,0.024,53.24032078306486,4.2893724675111264e-14,2.999538,15
24.000000000000952,1,PF,23,16,11,8.0,0.192,0.096,8.0,0.192,0.096,0.0,0.06,0.0,8.0,0.132,0.096,0.04,0.0,0.0,2.868,2.997,2.992,eMBB,31.63,0.0,4.0,4.0,0.0,4.0,31.831735795913147,4.0984739653240056e-14,2.8535853188010902,15,eMBB,39.01,0.04,4.0,4.0,0.0,4.0,32.13355507114172,4.120967543844436e-14,2.879938974595843,15,URLLC,15.71,0.0,0.108,0.108,0.048,0.06,40.150366449365684,4.289372467511149e-14,2.9923995071090044,15,URLLC,1.26,0.0,0.084,0.084,0.012,0.072,75.07421831132577,4.289372467511153e-14,2.999538,15,mMTC,40.06,0.0,0.048,0.048,0.0,0.048,30.02673745797616,4.289372467511152e-14,2.988486879699248,15,mMTC,15.85,0.0,0.048,0.048,0.0,0.048,51.64379256982884,4.28937246751114e-14,2.999538,15
25.00000000000111,1,PF,23,16,11,8.0,0.084,0.072,8.0,0.084,0.072,0.0,0.048,0.0,8.0,0.036,0.048,0.04,0.0,0.024,2.874,2.997,2.96,eMBB,31.63,0.04,4.0,4.0,0.0,3.96,33.53093673638454,4.110648614698187e-14,2.87455725,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.04,38.02278945889674,4.11064861469819e-14,2.8739867451923073,15,URLLC,15.71,0.0,0.036,0.036,0.012,0.024,45.3265429553257,4.289372467511156e-14,2.9967110862944164,15,URLLC,1.26,0.0,0.048,0.048,0.036,0.012,77.7069623869661,4.2893724675111333e-14,2.999538,15,mMTC,40.06,0.0,0.0,0.0,0.0,0.0,33.82224052606026,4.289372467511155e-14,2.954445665706052,15,mMTC,15.85,0.024,0.072,0.072,0.0,0.048,51.17888340652677,4.289372467511126e-14,2.999538,15
26.000000000001265,1,PF,23,16,11,8.0,0.108,0.096,8.0,0.108,0.096,0.0,0.048,0.0,8.0,0.06,0.12,0.04,0.0,0.0,2.875,3.0,2.707,eMBB,31.63,0.04,4.0,4.0,0.0,4.0,37.424268059593054,4.110191520445469e-14,2.874237606138107,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.0,38.78452321574621,4.111085592333428e-14,2.874862826405868,15,URLLC,15.71,0.0,0.048,0.048,0.024,0.024,50.31270033750683,4.2893724675111415e-14,2.999538,15,URLLC,1.26,0.0,0.06,0.06,0.024,0.036,76.51327304543298,4.289372467511155e-14,2.999538,15,mMTC,40.06,0.0,0.036,0.036,0.0,0.036,32.6360401609449,4.2893724675111554e-14,2.6935331465968586,15,mMTC,15.85,0.0,0.06,0.06,0.0,0.084,40.11582328878363,4.289372467511127e-14,2.999538,15
27.00000000000142,1,PF,23,16,11,8.0,0.216,0.144,8.0,0.216,0.144,0.0,0.132,0.0,8.0,0.084,0.144,0.04,0.0,0.0,2.874,3.0,2.892,eMBB,31.63,0.04,4.0,4.0,0.0,4.0,37.63807504806732,4.1300008790155126e-14,2.8880901974522293,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.0,35.357010135675665,4.0981452998923466e-14,2.864179518518519,15,URLLC,15.71,0.0,0.144,0.144,0.096,0.048,49.76465760698612,4.2893724675111397e-14,2.999538,15,URLLC,1.26,0.0,0.072,0.072,0.036,0.036,69.61389973889304,4.2893724675111554e-14,2.999538,15,mMTC,40.06,0.0,0.084,0.084,0.0,0.084,21.819218248366855,4.289372467511145e-14,2.7378951585365856,15,mMTC,15.85,0.0,0.06,0.06,0.0,0.06,37.24914836828156,4.2893724675111504e-14,2.99853236440678,15
28.000000000001577,1,PF,23,16,11,8.0,0.144,0.132,8.0,0.144,0.132,0.0,0.048,0.0,8.0,0.096,0.132,0.04,0.0,0.0,2.871,2.997,2.975,eMBB,31.63,0.0,4.0,4.0,0.0,4.04,37.21963813448021,4.1020205666313496e-14,2.8635484344827584,15,eMBB,39.01,0.04,4.0,4.0,0.0,3.96,32.87836160022073,4.115554759677373e-14,2.874563223529412,15,URLLC,15.71,0.0,0.072,0.072,0.024,0.048,36.89076099356044,4.28937246751115e-14,2.993948167400881,15,URLLC,1.26,0.0,0.072,0.072,0.024,0.048,70.30609633873564,4.289372467511152e-14,2.999538,15,mMTC,40.06,0.0,0.06,0.06,0.0,0.06,40.48848057966565,4.289372467511154e-14,2.974448730650155,15,mMTC,15.85,0.0,0.072,0.072,0.0,0.072,32.86605194079555,4.289372467511126e-14,2.9789085974025973,15
29.000000000001734,1,PF,23,16,11,8.0,0.216,0.096,8.0,0.216,0.096,0.0,0.06,0.0,8.0,0.156,0.084,0.04,0.0,0.012,2.874,2.999,2.996,eMBB,31.63,0.04,4.0,4.0,0.0,3.96,36.08286408848393,4.113915108091636e-14,2.8753874412532636,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.04,34.55779537758435,4.107648454099411e-14,2.872459251798561,15,URLLC,15.71,0.0,0.108,0.108,0.036,0.072,35.790472294600065,4.289372467511149e-14,2.9972884265402846,15,URLLC,1.26,0.0,0.108,0.108,0.024,0.084,73.95274942725675,4.289372467511153e-14,2.999538,15,mMTC,40.06,0.012,0.06,0.06,0.0,0.048,42.59375034002227,4.289372467511149e-14,2.994234591549296,15,mMTC,15.85,0.0,0.036,0.036,0.0,0.036,38.662352444469775,4.2893724675111466e-14,2.998268855614973,15
30.00000000000189,1,PF,23,16,11,8.0,0.216,0.108,8.0,0.216,0.108,0.0,0.084,0.0,8.04,0.132,0.12,0.0,0.0,0.0,2.847,2.998,2.989,eMBB,31.63,0.0,4.0,4.0,0.0,4.04,27.986690092854847,4.1345543529725294e-14,2.8587155159235667,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.0,33.65994816961027,4.095203343467443e-14,2.839163222222222,15,URLLC,15.71,0.0,0.132,0.132,0.06,0.072,36.270415666574294,4.289372467511152e-14,2.9968813208955223,15,URLLC,1.26,0.0,0.084,0.084,0.024,0.06,80.45434651659436,4.2893724675111504e-14,2.999538,15,mMTC,40.06,0.0,0.024,0.024,0.0,0.036,30.30683360730178,4.289372467511153e-14,2.984115833935018,15,mMTC,15.85,0.0,0.084,0.084,0.0,0.084,41.779793730295474,4.289372467511138e-14,2.999538,15
