t_s,tx_on,sched,prbs_eMBB,prbs_URLLC,prbs_mMTC,arr_mbps_eMBB,arr_mbps_URLLC,arr_mbps_mMTC,acc_mbps_eMBB,acc_mbps_URLLC,acc_mbps_mMTC,drp_mbps_eMBB,drp_mbps_URLLC,drp_mbps_mMTC,snt_mbps_eMBB,snt_mbps_URLLC,snt_mbps_mMTC,buf_mbits_eMBB,buf_mbits_URLLC,buf_mbits_mMTC,phy_rbg_mbps_eMBB,phy_rbg_mbps_URLLC,phy_rbg_mbps_mMTC,ue0_slice,ue0_dist_m,ue0_buf_mbits,ue0_arr_mbps,ue0_acc_mbps,ue0_drp_mbps,ue0_snt_mbps,ue0_avg_snr_db,ue0_avg_noise_w,ue0_avg_rbg_rate_mbps,ue0_cqi_mode,ue1_slice,ue1_dist_m,ue1_buf_mbits,ue1_arr_mbps,ue1_acc_mbps,ue1_drp_mbps,ue1_snt_mbps,ue1_avg_snr_db,ue1_avg_noise_w,ue1_avg_rbg_rate_mbps,ue1_cqi_mode,ue2_slice,ue2_dist_m,ue2_buf_mbits,ue2_arr_mbps,ue2_acc_mbps,ue2_drp_mbps,ue2_snt_mbps,ue2_avg_snr_db,ue2_avg_noise_w,ue2_avg_rbg_rate_mbps,ue2_cqi_mode,ue3_slice,ue3_dist_m,ue3_buf_mbits,ue3_arr_mbps,ue3_acc_mbps,ue3_drp_mbps,ue3_snt_mbps,ue3_avg_snr_db,ue3_avg_noise_w,ue3_avg_rbg_rate_mbps,ue3_cqi_mode,ue4_slice,ue4_dist_m,ue4_buf_mbits,ue4_arr_mbps,ue4_acc_mbps,ue4_drp_mbps,ue4_snt_mbps,ue4_avg_snr_db,ue4_avg_noise_w,ue4_avg_rbg_rate_mbps,ue4_cqi_mode,ue5_slice,ue5_dist_m,ue5_buf_mbits,ue5_arr_mbps,ue5_acc_mbps,ue5_drp_mbps,ue5_snt_mbps,ue5_avg_snr_db,ue5_avg_noise_w,ue5_avg_rbg_rate_mbps,ue5_cqi_mode
34.000000000001805,1,PF,23,16,11,8.0,0.12,0.096,8.0,0.12,0.096,0.0,0.024,0.0,7.970005,0.108,0.108,0.04,0.0,0.0,2.872,2.999,2.996,eMBB,31.63,0.04,4.0,4.0,0.0,3.96,34.44051117346581,4.1239421244115474e-14,2.8831995371900825,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.010005,34.48370076992901,4.099606179856199e-14,2.862114219679634,15,URLLC,15.71,0.0,0.06,0.06,0.024,0.048,42.21955034770075,4.289372467511154e-14,2.998767448051948,15,URLLC,1.26,0.0,0.06,0.06,0.0,0.06,79.45095139059929,4.289372467511147e-14,2.999538,15,mMTC,40.06,0.0,0.036,0.036,0.0,0.048,28.17352140468483,4.289372467511129e-14,2.956387090909091,15,mMTC,15.85,0.0,0.06,0.06,0.0,0.06,44.010339933255835,4.289372467511156e-14,2.9970975886889457,15
35.000000000001606,1,PF,23,16,11,8.0,0.12,0.144,8.0,0.12,0.144,0.0,0.036,0.0,8.04,0.072,0.144,0.0,0.012,0.0,2.872,3.0,2.868,eMBB,31.63,0.0,4.0,4.0,0.0,4.04,29.67533195076008,4.112158957116324e-14,2.871807414084507,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.0,38.96184334626181,4.1094437347915864e-14,2.872648031460674,15,URLLC,15.71,0.0,0.048,0.048,0.012,0.036,41.93823414342739,4.289372467511155e-14,2.999538,15,URLLC,1.26,0.012,0.072,0.072,0.024,0.036,80.38216504818826,4.289372467511144e-14,2.999538,15,mMTC,40.06,0.0,0.036,0.036,0.0,0.036,24.46547437245114,4.2893724675111554e-14,2.8566066212534063,15,mMTC,15.85,0.0,0.108,0.108,0.0,0.108,44.401721101338644,4.2893724675111264e-14,2.999538,15
36.00000000000141,1,PF,23,16,11,8.0,0.18,0.084,8.0,0.18,0.084,0.0,0.108,0.0,7.96,0.084,0.084,0.04,0.0,0.0,2.867,3.0,2.937,eMBB,31.63,0.04,4.0,4.0,0.0,3.96,28.87938323336066,4.135837882544307e-14,2.8887103691275167,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.0,38.75165782145503,4.095695623028583e-14,2.854356167330677,15,URLLC,15.71,0.0,0.12,0.12,0.072,0.048,40.18953353171666,4.289372467511142e-14,2.999538,15,URLLC,1.26,0.0,0.06,0.06,0.036,0.036,80.13161943651541,4.289372467511155e-14,2.999538,15,mMTC,40.06,0.0,0.024,0.024,0.0,0.024,28.242482124014423,4.2893724675111554e-14,2.933615255936675,15,mMTC,15.85,0.0,0.06,0.06,0.0,0.06,45.67976840241719,4.289372467511127e-14,2.999538,15
37.00000000000121,1,PF,23,16,11,8.0,0.18,0.072,8.0,0.18,0.072,0.0,0.06,0.0,8.0,0.12,0.072,0.04,0.0,0.0,2.87,2.999,2.746,eMBB,31.63,0.0,4.0,4.0,0.0,4.04,31.13660971043313,4.0811505030688594e-14,2.8457214174757284,15,eMBB,39.01,0.04,4.0,4.0,0.0,3.96,32.89197239654472,4.129212599409927e-14,2.8844712953156826,15,URLLC,15.71,0.0,0.108,0.108,0.048,0.06,39.33586378979112,4.28937246751114e-14,2.997766880597015,15,URLLC,1.26,0.0,0.072,0.072,0.012,0.06,86.42789989911299,4.2893724675111554e-14,2.999538,15,mMTC,40.06,0.0,0.024,0.024,0.0,0.024,27.378939776721218,4.2893724675111554e-14,2.7310909655172413,15,mMTC,15.85,0.0,0.048,0.048,0.0,0.048,42.134392084322684,4.289372467511127e-14,2.9892193043478263,15
38.00000000000101,1,PF,23,16,11,8.0,0.156,0.12,8.0,0.156,0.12,0.0,0.108,0.0,8.0,0.048,0.108,0.04,0.0,0.012,2.874,2.999,2.668,eMBB,31.63,0.0,4.0,4.0,0.0,4.0,35.32618125710507,4.119245458251218e-14,2.879367311392405,15,eMBB,39.01,0.04,4.0,4.0,0.0,4.0,32.456715401787044,4.10226403888721e-14,2.8686939555555555,15,URLLC,15.71,0.0,0.072,0.072,0.048,0.024,50.679597050719394,4.289372467511157e-14,2.998972928571429,15,URLLC,1.26,0.0,0.084,0.084,0.06,0.024,90.4170968435491,4.289372467511126e-14,2.999538,15,mMTC,40.06,0.0,0.024,0.024,0.0,0.024,21.258863352121256,4.2893724675111554e-14,2.6499429973614776,15,mMTC,15.85,0.012,0.096,0.096,0.0,0.084,45.6536353771552,4.289372467511127e-14,2.999538,15
39.00000000000081,1,PF,23,16,11,8.0,0.18,0.096,8.0,0.18,0.096,0.0,0.084,0.0,8.0,0.096,0.108,0.04,0.0,0.0,2.873,3.0,2.83,eMBB,31.63,0.0,4.0,4.0,0.0,4.0,35.67527266084492,4.1183448571638196e-14,2.8793714210526313,15,eMBB,39.01,0.04,4.0,4.0,0.0,4.0,30.171660369655413,4.1022270718954816e-14,2.8665889633507855,15,URLLC,15.71,0.0,0.096,0.096,0.048,0.048,52.17564443770014,4.28937246751115e-14,2.999538,15,URLLC,1.26,0.0,0.084,0.084,0.036,0.048,88.58435181034838,4.289372467511153e-14,2.999538,15,mMTC,40.06,0.0,0.06,0.06,0.0,0.06,27.048005570462564,4.289372467511156e-14,2.825949820971867,15,mMTC,15.85,0.0,0.036,0.036,0.0,0.048,50.1461800073549,4.289372467511129e-14,2.999538,15
40.00000000000061,1,PF,23,16,11,8.0,0.18,0.024,8.0,0.18,0.024,0.0,0.072,0.0,8.0,0.096,0.024,0.04,0.012,0.0,2.875,3.0,2.991,eMBB,31.63,0.04,4.0,4.0,0.0,3.96,32.20475557420215,4.0964368384504114e-14,2.8646190216867473,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.04,32.50131220254868,4.1259678020821555e-14,2.8852698857142856,15,URLLC,15.71,0.012,0.072,0.072,0.012,0.048,49.603498120718506,4.289372467511154e-14,2.999538,15,URLLC,1.26,0.0,0.108,0.108,0.06,0.048,73.40507750295683,4.2893724675111466e-14,2.999538,15,mMTC,40.06,0.0,0.012,0.012,0.0,0.012,32.80811737992778,4.2893724675111554e-14,2.9902464190981433,15,mMTC,15.85,0.0,0.012,0.012,0.0,0.012,51.977975387973814,4.289372467511127e-14,2.999538,15
41.00000000000041,1,PF,23,16,11,8.0,0.18,0.072,8.0,0.18,0.072,0.0,0.132,0.0,8.0,0.048,0.072,0.04,0.012,0.0,2.874,3.0,2.936,eMBB,31.63,0.0,4.0,4.0,0.0,4.04,35.01025549983579,4.118200326788878e-14,2.879281014084507,15,eMBB,39.01,0.04,4.0,4.0,0.0,3.96,32.93793559368546,4.102046931942482e-14,2.8685421336898393,15,URLLC,15.71,0.012,0.144,0.144,0.12,0.024,45.44312003062523,4.289372467511142e-14,2.999538,15,URLLC,1.26,0.0,0.036,0.036,0.012,0.024,73.73221594915763,4.289372467511155e-14,2.999538,15,mMTC,40.06,0.0,0.024,0.024,0.0,0.024,31.126945830607575,4.28937246751115e-14,2.8873013212669685,15,mMTC,15.85,0.0,0.048,0.048,0.0,0.048,38.64685079398079,4.289372467511146e-14,2.996426815642458,15
42.00000000000021,1,PF,23,16,11,8.0,0.18,0.096,8.0,0.18,0.096,0.0,0.072,0.0,8.04,0.12,0.084,0.0,0.0,0.012,2.873,2.999,2.784,eMBB,31.63,0.0,4.0,4.0,0.0,4.0,34.181835197300515,4.097821543922139e-14,2.865587339712919,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.04,33.343205780296245,4.124684519369364e-14,2.8810507853403142,15,URLLC,15.71,0.0,0.096,0.096,0.048,0.06,43.83280445529269,4.28937246751115e-14,2.998487867256637,15,URLLC,1.26,0.0,0.084,0.084,0.024,0.06,73.59877407263666,4.289372467511152e-14,2.999538,15,mMTC,40.06,0.0,0.036,0.036,0.0,0.036,32.97922855089288,4.2893724675111554e-14,2.7730217480314963,15,mMTC,15.85,0.012,0.06,0.06,0.0,0.048,40.881336669704986,4.289372467511127e-14,2.999538,15
43.000000000000014,1,PF,23,16,11,8.0,0.12,0.12,8.0,0.12,0.12,0.0,0.06,0.0,7.96,0.06,0.108,0.04,0.0,0.024,2.871,2.99,2.982,eMBB,31.63,0.04,4.0,4.0,0.0,3.96,34.60894029359541,4.113289853902321e-14,2.874845438423645,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.0,34.55266902787318,4.107926931660427e-14,2.8673698020304568,15,URLLC,15.71,0.0,0.06,0.06,0.036,0.024,41.75126874174525,4.2893724675111535e-14,2.9836627397260274,15,URLLC,1.26,0.0,0.06,0.06,0.024,0.036,80.55932485333312,4.2893724675111485e-14,2.999538,15,mMTC,40.06,0.0,0.036,0.036,0.0,0.036,35.556824093927766,4.289372467511156e-14,2.9816101367088605,15,mMTC,15.85,0.024,0.084,0.084,0.0,0.072,44.41937292510576,4.289372467511129e-14,2.999538,15
43.999999999999815,1,PF,23,16,11,8.0,0.096,0.096,8.0,0.096,0.096,0.0,0.048,0.0,8.029995,0.048,0.084,0.010005,0.0,0.036,2.863,3.0,2.986,eMBB,31.63,0.0,4.0,4.0,0.0,4.04,34.949317573389905,4.111816744455138e-14,2.8672530588235294,15,eMBB,39.01,0.010005,4.0,4.0,0.0,3.989995,31.145827853277666,4.109076264086927e-14,2.8563561818181817,15,URLLC,15.71,0.0,0.072,0.072,0.048,0.024,48.19791124435735,4.289372467511126e-14,2.999538,15,URLLC,1.26,0.0,0.024,0.024,0.0,0.024,81.42910969561142,4.289372467511157e-14,2.999538,15,mMTC,40.06,0.0,0.036,0.036,0.0,0.036,36.70684701233641,4.289372467511156e-14,2.986004351758794,15,mMTC,15.85,0.036,0.06,0.06,0.0,0.048,46.77975760504368,4.289372467511129e-14,2.999538,15
44.999999999999616,1,PF,23,16,11,8.0,0.216,0.048,8.0,0.216,0.048,0.0,0.108,0.0,7.970005,0.108,0.072,0.04,0.0,0.012,2.844,3.0,3.0,eMBB,31.63,0.04,4.0,4.0,0.0,3.96,26.481882361063306,4.094802994758073e-14,2.840239744329897,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.010005,27.688622582126943,4.135045839050431e-14,2.850045314285714,15,URLLC,15.71,0.0,0.084,0.084,0.024,0.06,44.658999437332724,4.28937246751115e-14,2.999538,15,URLLC,1.26,0.0,0.132,0.132,0.084,0.048,80.20981102012244,4.289372467511152e-14,2.999538,15,mMTC,40.06,0.012,0.048,0.048,0.0,0.036,37.781038861991135,4.2893724675111264e-14,2.999538,15,mMTC,15.85,0.0,0.0,0.0,0.0,0.036,43.40354127825503,4.289372467511155e-14,2.999538,15
45.99999999999942,1,PF,23,16,11,8.0,0.216,0.12,8.0,0.216,0.12,0.0,0.084,0.0,8.0,0.132,0.132,0.04,0.0,0.0,2.87,3.0,2.977,eMBB,31.63,0.0,4.0,4.0,0.0,4.04,32.58271460694103,4.126896237681188e-14,2.8819136863636365,15,eMBB,39.01,0.04,4.0,4.0,0.0,3.96,29.774427731077694,4.090790408830078e-14,2.8560882999999997,15,URLLC,15.71,0.0,0.096,0.096,0.036,0.06,49.29755015701494,4.289372467511152e-14,2.999538,15,URLLC,1.26,0.0,0.12,0.12,0.048,0.072,71.10764907137232,4.28937246751115e-14,2.999538,15,mMTC,40.06,0.0,0.06,0.06,0.0,0.072,32.95050374645816,4.289372467511127e-14,2.999538,15,mMTC,15.85,0.0,0.06,0.06,0.0,0.06,42.73585595761786,4.2893724675111554e-14,2.975801920424403,15
46.99999999999922,1,PF,23,16,11,8.0,0.168,0.18,8.0,0.168,0.18,0.0,0.096,0.0,8.029995,0.072,0.18,0.010005,0.0,0.0,2.874,3.0,2.989,eMBB,31.63,0.010005,4.0,4.0,0.0,3.989995,37.566420381816464,4.111904285795236e-14,2.8735753067915693,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.04,34.550360568067326,4.109211157436956e-14,2.8735520428954424,15,URLLC,15.71,0.0,0.132,0.132,0.096,0.036,45.16509258284284,4.289372467511132e-14,2.999538,15,URLLC,1.26,0.0,0.036,0.036,0.0,0.036,73.96439910847971,4.289372467511156e-14,2.999538,15,mMTC,40.06,0.0,0.084,0.084,0.0,0.084,32.528062511259186,4.289372467511155e-14,2.9877353181818185,15,mMTC,15.85,0.0,0.096,0.096,0.0,0.096,44.8907374891082,4.2893724675111264e-14,2.999538,15
47.99999999999902,1,PF,23,16,11,8.0,0.144,0.084,8.0,0.144,0.084,0.0,0.072,0.0,7.970005,0.072,0.072,0.04,0.0,0.012,2.873,3.0,2.998,eMBB,31.63,0.04,4.0,4.0,0.0,3.970005,37.30638500244987,4.111520438370448e-14,2.8724503170731706,15,eMBB,39.01,0.0,4.0,4.0,0.0,4.0,35.767149820643176,4.10973208211966e-14,2.873916323076923,15,URLLC,15.71,0.0,0.048,0.048,0.012,0.036,43.564404422766785,4.289372467511156e-14,2.999538,15,URLLC,1.26,0.0,0.096,0.096,0.06,0.036,65.86186765307382,4.289372467511135e-14,2.999538,15,mMTC,40.06,0.012,0.048,0.048,0.0,0.036,29.968985594632244,4.289372467511126e-14,2.9934526153846157,15,mMTC,15.85,0.0,0.036,0.036,0.0,0.036,48.45698090480479,4.289372467511154e-14,2.999538,15
